season_id,match_id,total_points,name,team,starting_11_actual,starting_11_points,runs_actual,runs_points,fours_actual,fours_points,sixes_actual,sixes_points,atleast_10_balls,strike_rate_actual,strike_rate_points,50_100_points,duck_actual,duck_points,wickets_actual,wickets_points,maidens_actual,maidens_points,atleast_2_overs,economy_rate_actual,economy_rate_points,bonus_points,catches_actual,catches_points,run_out_actual,run_out_points,stumping_actual,stumping_points,rank
2010,4,36.0,P Kumar,Royal Challengers Bangalore,Yes,4,3.0,3.0,0.0,0.0,0.0,0.0,False,60.0,-0.0,0,False,0,1.0,25.0,0.0,0.0,True,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
2010,4,29.0,CK Langeveldt,Kolkata Knight Riders,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,1.0,25.0,0.0,0.0,True,6.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
2010,4,28.0,R Dravid,Royal Challengers Bangalore,Yes,4,21.0,21.0,3.0,3.0,0.0,0.0,True,131.25,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9
2010,4,28.0,SC Ganguly,Kolkata Knight Riders,Yes,4,23.0,23.0,1.0,1.0,1.0,2.0,True,104.54,0.0,0,False,0,0.0,0.0,0.0,0.0,True,9.0,-2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10
2010,4,25.0,RV Uthappa,Royal Challengers Bangalore,Yes,4,20.0,20.0,1.0,1.0,0.0,0.0,True,117.64,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11
2010,4,24.0,EJG Morgan,Royal Challengers Bangalore,Yes,4,10.0,10.0,0.0,0.0,1.0,2.0,False,142.85,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,12
2010,4,14.0,SP Goswami,Royal Challengers Bangalore,Yes,4,8.0,8.0,2.0,2.0,0.0,0.0,True,80.0,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13
2010,4,12.0,WP Saha,Kolkata Knight Riders,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,14
2010,4,12.0,I Sharma,Kolkata Knight Riders,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,0.0,0.0,0.0,0.0,True,6.75,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,15
2010,4,10.0,MK Pandey,Royal Challengers Bangalore,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,True,-2,0.0,0.0,0.0,0.0,False,,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,16
2010,4,8.0,A Kumble,Royal Challengers Bangalore,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,0.0,0.0,0.0,0.0,True,4.75,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17
2010,4,6.0,OA Shah,Kolkata Knight Riders,Yes,4,2.0,2.0,0.0,0.0,0.0,0.0,False,40.0,-0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18
2010,4,6.0,V Kohli,Royal Challengers Bangalore,Yes,4,2.0,2.0,0.0,0.0,0.0,0.0,False,40.0,-0.0,0,False,0,0.0,0.0,0.0,0.0,False,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19
2010,4,4.0,RS Gavaskar,Kolkata Knight Riders,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,0.0,0.0,0.0,0.0,False,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20
2010,4,3.0,CA Pujara,Kolkata Knight Riders,Yes,4,5.0,5.0,0.0,0.0,0.0,0.0,True,33.33,-6.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21
2010,4,2.0,DW Steyn,Royal Challengers Bangalore,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,0.0,0.0,0.0,0.0,True,9.5,-2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22
2010,5,119.0,A Symonds,Deccan Chargers,Yes,4,50.0,50.0,3.0,3.0,3.0,6.0,True,116.27,0.0,8,False,0,2.0,50.0,0.0,0.0,True,9.66,-2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2010,5,89.0,WPUJC Vaas,Deccan Chargers,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,3.0,75.0,1.0,8.0,True,5.25,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2010,5,72.0,AC Gilchrist,Deccan Chargers,Yes,4,38.0,38.0,4.0,4.0,3.0,6.0,True,223.52,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,1.0,8.0,0.0,0.0,1.0,12.0,3
2010,5,61.0,JA Morkel,Chennai Super Kings,Yes,4,42.0,42.0,1.0,1.0,3.0,6.0,True,161.53,0.0,0,False,0,0.0,0.0,0.0,0.0,True,10.25,-4.0,0,0.0,0.0,2.0,12.0,0.0,0.0,4
2010,5,59.0,MS Dhoni,Chennai Super Kings,Yes,4,42.0,42.0,3.0,3.0,2.0,4.0,True,144.82,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,1.0,6.0,0.0,0.0,5
